Model Number,Reward,Mean Error,Max Error,Chosen Points
1,17.354962507332907,0.16986848164874432,0.3953558038414986,[0.8300000000000001  8]
2,74.662301159987,0.007253770935169794,0.07123528004563678,[-6.54  -5.08  -3.62  -2.16  -0.7000000000000002  0.7599999999999998  2.2199999999999998  3.6799999999999997  5.14  5.96]
3,0.6958846254170856,0.5198958469059897,1.1119614348874414,[2.84  8]
4,18.306514713494803,0.09258931764869469,0.401330969142591,[-7.2  -6.4  -5.6000000000000005  -4.800000000000001  -4.000000000000001  -3.200000000000001  -2.4000000000000012  1.3999999999999986  5.199999999999998  6.699999999999998]
5,79.40094095154764,0.006205014087661572,0.05611373823560009,[-6.8  -5.6  -4.3999999999999995  -3.1999999999999993  -1.9999999999999993  -0.7999999999999994  0.4000000000000006  1.6000000000000005  2.8000000000000007  4.000000000000001]
6,79.40094095154764,0.006205014087661572,0.05611373823560009,[-6.8  -5.6  -4.3999999999999995  -3.1999999999999993  -1.9999999999999993  -0.7999999999999994  0.4000000000000006  1.6000000000000005  2.8000000000000007  4.000000000000001]
7,0.026391569985656168,0.5039942481836456,1.933971644088134,[-7.57  -7.140000000000001  -6.710000000000001  -6.280000000000001  -5.850000000000001  -5.420000000000002  -4.990000000000002  -4.560000000000002  -4.130000000000003  -4.040000000000003]
8,31.668324568365374,0.05833906650532683,0.272878540782578,[-3.7800000000000002  0.4399999999999995  4.659999999999999  4.859999999999999  5.06  8]
9,0.39914917182658555,0.3808816399040345,1.2856771534547786,[-7.83  -7.66  -7.49  -7.32  -7.15  -6.98  -6.8100000000000005  -6.640000000000001  -4.610000000000001  -2.5800000000000014]
10,55.03091001194005,0.01819094206683493,0.14477105408366814,[-5.95  -3.9000000000000004  -1.8500000000000005  0.1999999999999993  2.249999999999999  4.299999999999999  8]
11,1.7357508731083413,0.14848195579712692,0.9763120326312034,[-7.35  -6.699999999999999  -6.049999999999999  -5.399999999999999  -4.749999999999998  -4.099999999999998  -3.449999999999998  -2.799999999999998  -2.149999999999998  -1.4999999999999982]
12,4.460207346360464,0.2754802910656828,0.7086236599389304,[-2.6399999999999997  2.7200000000000006  8]
13,19.176601939491604,0.12838920680433766,0.3807725230728325,[-3.49  1.0199999999999996  5.529999999999999  6.52  7.22  7.92  8]
14,65.40744533544238,0.011316140481722175,0.10330448761831669,[-6.35  -4.699999999999999  -3.0499999999999994  -1.3999999999999995  0.25000000000000044  1.9000000000000004  3.5500000000000003  3.8000000000000003  4.050000000000001  7.460000000000001]
15,0.027958991401996543,0.5514206727052574,1.9076914871099921,[-7.62  -7.24  -6.86  -6.48  -6.1000000000000005  -5.720000000000001  -5.340000000000001  -4.960000000000001  -4.580000000000001  -4.200000000000001]
16,0.04873302138284386,0.45747253502818347,1.7922740181219494,[-7.56  -7.119999999999999  -6.679999999999999  -6.239999999999998  -5.799999999999998  -5.359999999999998  -4.919999999999997  -4.479999999999997  -4.0399999999999965  -3.5999999999999965]
17,0.008706324736923532,0.9543853275334244,2.0986225986608895,[-7.9  -7.800000000000001  -7.700000000000001  -7.600000000000001  -7.500000000000002  -7.400000000000002  -7.3000000000000025  -7.200000000000003  -7.100000000000003  -7.0000000000000036]
18,56.158959983980935,0.01723095605928619,0.1399382472966207,[-6.01  -4.02  -2.0299999999999994  -0.03999999999999937  1.9500000000000006  3.9400000000000004  7.74  7.79  7.84  7.89]
19,80.02964326102938,0.009250204694842055,0.053380718622443785,[-6.78  -5.5600000000000005  -4.9  -3.6800000000000006  -2.460000000000001  -1.8000000000000007  -0.5800000000000007  0.6399999999999992  1.8599999999999992  3.079999999999999]
20,0.008176820100780026,1.0059814862799652,2.101410161097703,[-7.94  -7.880000000000001  -7.820000000000001  -7.760000000000002  -7.700000000000002  -7.640000000000002  -7.580000000000003  -7.520000000000003  -7.4600000000000035  -7.400000000000004]
21,7.718650687266096,0.2401850945607998,0.5803363810272196,[-1.4100000000000001  5.18  8]
22,26.028659874039324,0.08564977739466903,0.3150805437034919,[-4.82  -1.6400000000000001  1.54  4.720000000000001  8]
23,0.020246140804204584,0.6181328070598306,1.9717071150225518,[4.630000000000001  4.910000000000001  8]
24,77.33273394637278,0.006295622605406904,0.06268930777699411,[-6.73  -5.460000000000001  -4.190000000000001  -2.9200000000000013  -1.6500000000000012  -0.3800000000000012  0.8899999999999988  2.159999999999999  3.429999999999999  4.379999999999999]
25,0.01170395334938989,1.0181486554833918,2.008712532911475,[7.210000000000001  8]
26,0.046362556418015725,0.8277267551862465,1.712176637520006,[5.210000000000001  8]
27,29.38806946509495,0.09717242747967807,0.2818522417575148,[0.4499999999999993  8]
28,0.007998610282172107,1.073776325560502,2.089970331887132,[7.91  8]
29,0.010414098930243294,0.8466744327008203,2.0807726194596334,[-7.82  -7.640000000000001  -7.460000000000001  -7.280000000000001  -7.100000000000001  -6.920000000000002  -6.740000000000002  -6.560000000000002  -6.380000000000003  -6.200000000000003]
30,0.29300135455427523,0.6094692171392735,1.3058197539431098,[3.4499999999999993  8]
31,0.8926510602679664,0.49509317442222367,1.0559091340035132,[2.6799999999999997  8]
32,0.009171041347291981,1.0536853776057715,2.060797311828856,[7.65  8]
33,0.2542510000016881,0.6248029903557254,1.3374501266375631,[3.5600000000000005  8]
34,20.037721606011726,0.04330590947410414,0.3910619247688921,[-7.24  -6.48  -5.720000000000001  -4.960000000000001  -4.200000000000001  -3.4400000000000013  -2.6800000000000015  -1.9200000000000015  -1.1600000000000015  -0.40000000000000147]
35,53.50472075182054,0.025316993418857847,0.15002082605206526,[-5.77  -3.5399999999999996  -1.3099999999999996  0.9200000000000004  3.1500000000000004  5.380000000000001  6.200000000000001  7.020000000000001  7.840000000000002  8]
36,21.852727207450886,0.1430512992946205,0.34444828948857575,[0.6899999999999995  8]
37,8.946655919187195,0.12289162248740723,0.5727496853372838,[-7.7  -7.4  -7.1000000000000005  -6.800000000000001  -6.500000000000001  -6.200000000000001  -5.900000000000001  -5.600000000000001  -3.2700000000000014  -0.9400000000000013]
38,31.867633961628748,0.06576573359771144,0.26945339175435096,[-3.76  0.4800000000000004  4.720000000000001  8]
39,0.08097053899864896,0.7570936240440304,1.590436617120138,[4.59  8]
40,0.009220377016405228,1.0528995355465456,2.0596525003852397,[7.640000000000001  8]
41,74.78377618905239,0.015717550232088404,0.06871291754229142,[-7.15  -6.300000000000001  -5.450000000000001  -4.600000000000001  -3.7500000000000013  -2.9000000000000012  -2.050000000000001  -1.200000000000001  -0.3500000000000011  0.4999999999999989]
42,80.10917123742473,0.010117031199555204,0.052915702480604204,[-6.79  -5.58  -4.37  -3.16  -1.9500000000000002  -0.7400000000000002  0.46999999999999975  1.6799999999999997  2.8899999999999997  8]
43,10.964603897932088,0.18289328052084172,0.5069011621173733,[-3.26  1.4800000000000004  6.220000000000001  8]
44,67.64333607958486,0.01227765788568699,0.09466092104565998,[-6.22  -4.4399999999999995  -2.6599999999999993  -0.8799999999999992  0.9000000000000008  2.6800000000000006  4.460000000000001  7.32  7.49  7.66]
45,49.80349422369563,0.030754642269670195,0.16658259925370542,[-5.62  -3.24  -0.8600000000000003  1.5199999999999996  3.8999999999999995  6.279999999999999  8]
46,0.8910156562008118,0.18696673127866367,1.133399183720379,[-7.38  -6.76  -6.14  -5.52  -4.8999999999999995  -4.279999999999999  -3.6599999999999993  -3.039999999999999  -2.419999999999999  -1.799999999999999]
47,0.008294478301752534,1.0684307391459547,2.0822261743144166,[7.84  8]
48,0.022752353682120776,0.9236834019770443,1.8661433660982327,[6.15  8]
49,14.899176849682167,0.16785083862683495,0.4340033452309193,[-0.9500000000000002  6.1  6.1499999999999995  6.199999999999999  6.249999999999999  6.299999999999999  6.349999999999999  6.399999999999999  6.449999999999998  6.499999999999998]
50,23.38469681251081,0.10094297144783336,0.33803634712192165,[-4.5600000000000005  -1.1200000000000006  2.3199999999999994  8]
51,12.763042543117345,0.20603021133164257,0.46314657033626006,[-1.0199999999999996  8]
52,35.619517847010684,0.043862961245583705,0.2471033707478488,[-0.13999999999999968  7.720000000000001  8]
53,8.095521752223696,0.23205885502785423,0.5704500730666775,[-1.3899999999999997  5.220000000000001  6.94  8]
54,67.26680703691478,0.009982476648088162,0.09663020082950373,[-6.43  -4.859999999999999  -3.289999999999999  -1.719999999999999  -0.14999999999999902  1.420000000000001  2.990000000000001  4.370000000000001  7.8100000000000005  8]
55,76.32103905151943,0.01595522184802711,0.06356658067150178,[-7.0600000000000005  -6.120000000000001  -5.1800000000000015  -4.240000000000002  -3.300000000000002  -2.360000000000002  -1.4200000000000021  -0.4800000000000022  0.45999999999999774  1.3999999999999977]
56,0.12004154976084308,0.29570795585690757,1.6073448945635642,[-7.21  -6.42  -5.63  -4.84  -4.05  -3.26  -3.13  -3.0  -2.87  -2.74]
57,0.014562411212108365,0.9866683533720064,1.9619533693283726,[6.84  8]
58,0.06884463711068932,0.4103070457341277,1.71769152236498,[-7.53  -7.0600000000000005  -6.590000000000001  -6.120000000000001  -5.650000000000001  -5.1800000000000015  -4.710000000000002  -4.240000000000002  -3.7700000000000022  -3.3000000000000025]
59,0.012843236031069419,1.0047213356866154,1.9888467088583743,[7.050000000000001  8]
60,54.195913490686806,0.027517069538368282,0.14626190192435118,[-5.79  -3.58  -1.37  0.8399999999999999  3.05  8]
61,66.56081926856896,0.009985404988757015,0.09926716895991063,[-6.41  -4.82  -3.2300000000000004  -1.6400000000000003  -0.050000000000000266  1.5399999999999998  3.13  4.72  8]
62,77.39379276608308,0.015396380121446496,0.06021680632688309,[-7.04  -6.08  -5.12  -4.16  -3.2  -2.24  -1.2800000000000002  -0.3200000000000003  0.6399999999999997  1.5999999999999996]
63,0.01753341562285762,0.6586186911616536,1.9975495623562896,[-7.69  -7.380000000000001  -7.070000000000001  -6.760000000000002  -6.450000000000002  -6.140000000000002  -5.830000000000003  -5.520000000000003  -5.2100000000000035  -4.900000000000004]
64,66.45525944005001,0.012075477728349573,0.09914144434953226,[-6.26  -4.52  -2.7799999999999994  -1.0399999999999994  0.7000000000000006  2.4400000000000004  4.180000000000001  4.32  8]
65,0.13777492354972604,0.3324469161731955,1.5637142959800239,[-7.48  -6.960000000000001  -6.440000000000001  -5.920000000000002  -5.400000000000002  -4.880000000000003  -4.360000000000003  -3.840000000000003  -3.320000000000003  -2.800000000000003]
66,76.5823006521662,0.006759461286235959,0.06501118415910173,[-6.72  -5.4399999999999995  -4.159999999999999  -2.879999999999999  -1.599999999999999  -0.31999999999999895  0.9600000000000011  2.240000000000001  3.5200000000000014  6.490000000000002]
67,0.0664119721798558,0.7817245495163267,1.6338308928277048,[4.800000000000001  8]
68,0.0077161678566147526,1.0790761577945456,2.0976328645030806,[7.98  8]
69,0.018493158283087084,0.9527024554007849,1.9107055421055543,[6.460000000000001  8]
70,22.24840798188438,0.1358473812236576,0.34176308752202234,[-0.6799999999999997  6.640000000000001  8]
71,76.32103905151943,0.01595522184802711,0.06356658067150178,[-7.0600000000000005  -6.120000000000001  -5.1800000000000015  -4.240000000000002  -3.300000000000002  -2.360000000000002  -1.4200000000000021  -0.4800000000000022  0.45999999999999774  1.3999999999999977]
72,55.73592306986321,0.028663101786597717,0.13897055168350203,[-7.64  -7.279999999999999  -6.919999999999999  -6.559999999999999  -6.199999999999998  -5.839999999999998  -3.119999999999998  -2.759999999999998  -0.039999999999997815  0.32000000000000217]
73,73.50639252531309,0.007111197543481829,0.07517165321856273,[-6.61  -5.220000000000001  -3.830000000000001  -2.4400000000000013  -1.0500000000000014  0.3399999999999985  1.7299999999999984  3.1199999999999983  4.509999999999998  4.679999999999998]
74,4.321481855908834,0.2801494846149315,0.7153555839336717,[-2.4699999999999998  3.0600000000000005  7.4  8]
75,38.418023132333374,0.05345320080379501,0.22579757082437185,[-5.0600000000000005  -2.1200000000000006  0.8199999999999994  3.7599999999999993  7.529999999999999  7.68  7.83  7.98  8]
76,66.19427209239774,0.010354780402402133,0.10055536766754766,[-6.32  -4.640000000000001  -2.960000000000001  -1.280000000000001  0.389999999999999  2.0599999999999987  2.7499999999999987  3.4399999999999986  4.129999999999999  4.8199999999999985]
77,26.65124032288309,0.07000842671203115,0.3130815171377126,[-4.55  -1.0999999999999996  2.3500000000000005  3.1500000000000004  3.95  8]
78,34.7243345691699,0.036295167105403314,0.2553585733251919,[-3.92  0.16000000000000014  4.24  8]
79,0.009421137446142572,1.0497461509051884,2.0550558711920175,[7.6  8]
80,54.383365585411944,0.015233917067651639,0.14846948537465227,[-6.34  -4.68  -3.0199999999999996  -1.3599999999999997  0.30000000000000027  5.710000000000001  8]
81,52.94623611363125,0.02630465078906044,0.15239713736557492,[-5.76  -3.5199999999999996  -1.2799999999999994  0.9600000000000009  3.200000000000001  5.9300000000000015  8]
82,78.77426979325165,0.013603196632314313,0.05624514281983517,[-7.0  -6.0  -5.0  -4.0  -3.0  -2.0  -1.0  0.0  1.0  2.0]
83,81.95484194615739,0.009107558392382486,0.047473560000119513,[-6.91  -5.82  -4.73  -3.6400000000000006  -2.5500000000000007  -1.4600000000000006  -0.37000000000000055  0.7199999999999995  1.8099999999999996  2.8999999999999995]
84,0.10080738393326628,0.7304755761004745,1.5423095706522911,[4.369999999999999  8]
85,80.43131362607494,0.007963774439311073,0.05245070955690874,[-6.88  -5.76  -4.64  -3.5199999999999996  -2.3999999999999995  -1.2799999999999994  -0.15999999999999925  0.9600000000000009  2.080000000000001  3.200000000000001]
86,26.27655946354827,0.03037552898202946,0.32652934759861363,[-4.4399999999999995  -0.8799999999999994  -0.7199999999999994  -0.5599999999999994  3.000000000000001  3.160000000000001  3.320000000000001  3.4800000000000013  3.6400000000000015  7.200000000000001]
87,3.4633545769018643,0.11357806548225603,0.8123386175578067,[-7.32  -6.640000000000001  -5.960000000000001  -5.280000000000001  -4.600000000000001  -3.9200000000000013  -3.240000000000001  -2.560000000000001  -1.8800000000000008  -1.2000000000000006]
88,4.063792649284483,0.3434947640360655,0.7148896835787394,[1.7699999999999996  8]
89,0.015784387112930794,0.6885571344036636,2.016336759123122,[-7.71  -7.42  -7.13  -6.84  -6.55  -6.26  -5.97  -5.68  -5.39  -5.1]
90,79.65575406638928,0.01255148999128896,0.05372610509048448,[-6.98  -5.960000000000001  -4.940000000000001  -3.9200000000000013  -2.9000000000000012  -1.8800000000000012  -0.8600000000000012  0.1599999999999988  1.1799999999999988  2.199999999999999]
91,67.14250781188204,0.011686237570905398,0.09666665139592162,[-6.24  -4.48  -2.7200000000000006  -0.9600000000000006  0.7999999999999994  2.5599999999999996  4.319999999999999  4.959999999999999  5.219999999999999  5.479999999999999]
92,19.398775556414797,0.08281090077700726,0.38928733419559985,[-5.5600000000000005  -3.1200000000000006  -0.6800000000000006  4.7299999999999995  8]
93,81.95484194615739,0.009107558392382486,0.047473560000119513,[-6.91  -5.82  -4.73  -3.6400000000000006  -2.5500000000000007  -1.4600000000000006  -0.37000000000000055  0.7199999999999995  1.8099999999999996  2.8999999999999995]
94,75.59372126786924,0.005921703794281457,0.06846881361741092,[-6.7  -5.4  -4.1000000000000005  -2.8000000000000007  -1.5000000000000007  -0.20000000000000062  1.0999999999999994  2.3999999999999995  3.6999999999999993  4.999999999999999]
95,0.13777492354972604,0.3324469161731955,1.5637142959800239,[-7.48  -6.960000000000001  -6.440000000000001  -5.920000000000002  -5.400000000000002  -4.880000000000003  -4.360000000000003  -3.840000000000003  -3.320000000000003  -2.800000000000003]
96,0.5842954459532199,0.21426653024331144,1.2320630448046073,[-7.4  -6.800000000000001  -6.200000000000001  -5.600000000000001  -5.000000000000002  -4.400000000000002  -3.800000000000002  -3.200000000000002  -2.600000000000002  -2.0000000000000018]
97,27.04420466533736,0.11431469601665419,0.29834568822669466,[0.5399999999999991  8]
98,34.588879660994884,0.037226000702018994,0.25610298799064435,[-3.9000000000000004  0.1999999999999993  4.299999999999999  7.389999999999999  8]
99,7.756424227292789,0.07873179453900082,0.6194792397261932,[-7.32  -6.640000000000001  -5.960000000000001  -5.23  -4.5  -3.77  -3.04  -2.31  -1.58  -0.8500000000000001]
100,0.017119759165373685,0.9636145438085615,1.9272694044975358,[6.58  8]
101,48.609127001195326,0.03807880656594671,0.170820016942275,[-1.1399999999999997  0.9400000000000004  3.7500000000000004  8]
102,19.549949576802007,0.14922036202579156,0.3707442791814911,[-0.7599999999999998  6.48  8]
103,0.012212948283314142,0.7762236409678883,2.0585512750956823,[-7.77  -7.539999999999999  -7.309999999999999  -7.079999999999998  -6.849999999999998  -6.619999999999997  -6.389999999999997  -6.159999999999997  -5.929999999999996  -5.699999999999996]
104,32.75802352864298,0.035023242269422376,0.27024975460058603,[0.14000000000000057  3.3700000000000006  6.6000000000000005  8]
105,0.10289916996006308,0.7280134289881725,1.537790614911569,[4.35  8]
106,10.76245649902149,0.09727466929848262,0.5329579222116733,[-7.72  -7.4399999999999995  -7.159999999999999  -6.879999999999999  -6.599999999999999  -6.3199999999999985  -2.4099999999999984  -2.129999999999998  1.780000000000002  5.690000000000002]
107,0.016481759384487545,0.9690053972184853,1.9354164475503204,[6.640000000000001  8]
108,74.78377618905239,0.015717550232088404,0.06871291754229142,[-7.15  -6.300000000000001  -5.450000000000001  -4.600000000000001  -3.7500000000000013  -2.9000000000000012  -2.050000000000001  -1.200000000000001  -0.3500000000000011  0.4999999999999989]
109,0.007874048660390173,1.0437277665873832,2.1014063314996205,[-7.97  -7.9399999999999995  -7.909999999999999  -7.879999999999999  -7.849999999999999  -7.8199999999999985  -7.789999999999998  -7.759999999999998  -7.729999999999998  -7.6999999999999975]
110,4.435676909394033,0.2761604156031233,0.7098323843299654,[-2.63  2.74  8]
111,0.28844960509971224,0.31492257138984353,1.383370625480212,[-7.57  -7.140000000000001  -6.710000000000001  -6.280000000000001  -5.850000000000001  -5.420000000000002  -4.990000000000002  -4.560000000000002  -3.530000000000002  -2.5000000000000018]
112,77.69908003572307,0.008565387507029947,0.0609403452824091,[-6.74  -5.48  -4.220000000000001  -2.960000000000001  -1.7000000000000008  -0.44000000000000083  0.8199999999999992  2.079999999999999  3.339999999999999  8]
113,0.009038626967525464,0.9280300418685772,2.095847036089104,[-7.88  -7.76  -7.64  -7.52  -7.3999999999999995  -7.279999999999999  -7.159999999999999  -7.039999999999999  -6.919999999999999  -6.799999999999999]
114,0.06955702497014246,0.7759274476556108,1.6237127745012656,[4.75  8]
115,82.56725558088651,0.010478570756422029,0.045269608709857856,[-6.9399999999999995  -5.879999999999999  -4.8199999999999985  -3.7599999999999985  -2.6999999999999984  -1.6399999999999983  -0.5799999999999983  0.48000000000000176  1.5400000000000018  2.600000000000002]
116,54.23269421682569,0.02745967180774938,0.14610664331569978,[-5.779999999999999  -3.559999999999999  -1.339999999999999  0.8800000000000012  3.1000000000000014  7.660000000000001  8]
117,53.47154080415457,0.019860164504658627,0.15154011417541988,[-7.18  -6.359999999999999  -5.539999999999999  -4.719999999999999  -3.899999999999999  -3.079999999999999  -2.2599999999999993  -1.4399999999999995  -0.6199999999999996  0.2000000000000004]
118,6.938873344173636,0.2787547324232704,0.597319008640786,[1.4100000000000001  8]
119,56.49479148003722,0.016066976133870405,0.1387386905363164,[-5.98  -3.9600000000000004  -1.9400000000000004  0.07999999999999963  2.0999999999999996  3.0599999999999996  4.02  4.9799999999999995  8]
120,3.4561997512368423,0.2725047159241157,0.7731239556005348,[-6.36  -4.720000000000001  -3.080000000000001  2.889999999999999  8]
121,74.68775222266812,0.006036346825007477,0.07145443000076207,[-6.68  -5.359999999999999  -4.039999999999999  -2.719999999999999  -1.3999999999999988  -0.07999999999999874  1.2400000000000013  2.5600000000000014  3.8800000000000017  5.780000000000001]
122,0.008649930082247886,1.0622649313466872,2.073277323922386,[7.76  8]
123,34.01137561201305,0.05618603890605745,0.2555722754000759,[-4.24  -0.4800000000000004  3.2799999999999994  7.039999999999999  7.979999999999999  8]
124,50.01829352467099,0.029737075744403887,0.16576107530910245,[-5.68  -3.36  -1.04  1.2799999999999998  3.5999999999999996  5.92  8]
125,2.6594797274085487,0.38862205253147586,0.8096044052483136,[2.0299999999999994  8]
126,19.865957956191387,0.14756905569536696,0.36714837971797754,[-0.75  6.5  8]
127,0.014127700273889364,0.9910117928630109,1.9684440608781149,[6.890000000000001  8]
128,54.81994099153494,0.018549872770011452,0.1456415746869947,[-5.93  -3.86  -1.79  0.2799999999999998  2.3499999999999996  4.42  8]
